epno,time,tstart,tend,instance,bit,elucidation,soundcloud_url,tagarray,tagarray 1,tagarray 2,tagarray 3,tagarray 4,tagarray 5,tagarray 6,soundcloud_slug,location_type,location_id,slug_earwolf,id_wikia
215,1:04:48-1:05:02,1:04:48,1:05:02,It's been however years Fourvel is of age minus however old I am.,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:04:48,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:07:55,1:07:48,1:08:05,I felt it was getting a bit dusty in here.,tear basin,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:07:48,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:08:12,1:08:06,1:08:21,Scottrick! Your tears! Falling into your tear basin!,tear basin,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:08:06,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:08:25,1:08:25,1:08:39,Now's not the time.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:08:25,,Fourvel,Andrew Lloyd Webber,,,,,time-bobby-2,,,,
215,1:08:47,1:08:47,1:09:06,You'll go to a dance and play a Johnny B. Goode song.,Marvin Berry,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:08:47,,Chuck Berry,Andrew Lloyd Webber,Fourvel,Back to the Future (film),,,time-bobby-2,,,,
215,1:16:55,1:16:55,1:16:59,"Maybe we should change it to ""it's been...""",It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:16:55,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:16:58,1:16:58,1:17:04,"It's been...great, is that amendment ratified?",It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:16:58,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:17:07,1:17:11,1:17:16,"Oh boy - it's been...(we could always use a couple of ""It's beens..."")",It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:17:11,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:19:53,1:19:53,1:20:07,Turns out it was just a cardboard cutout.,just a cardboard cutout,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:19:53,,Andrew Lloyd Webber,Fourvel,William Shatner,,,,time-bobby-2,,,,
215,1:20:47,1:20:44,1:20:57,We still have 'grab' after that.,That was a close one.,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:20:44,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,1:21:16,1:21:16,1:21:28,I'm afraid people are going to think there's a D in there somewhere.,Doppler Effect,Scott sounds out or references redshift,http://soundcloud.com/comedybangbang/time-bobby-2/#t=1:21:16,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
215,22:15,22:15,22:20,It's been a long time since I talked to him.,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=22:15,,Andrew Lloyd Webber,Fourvel,Threevel,,,,time-bobby-2,,,,
215,22:20,22:20,22:27,How long has it been?,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=22:20,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,24:53:00,24:53:00,25:01:00,"Pigeon sorting (?), Scottrick",Scottrick,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=24:53,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,26:36:00,26:36:00,26:48:00,He gave me tinnitus.,I got this guy.,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=26:36,,Andrew Lloyd Webber,Garry Marshall,,,,,time-bobby-2,,,,
215,29:05:00,29:05:00,29:14:00,"Scottrick, please.",Scottrick,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=29:05,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,30:43:00,30:43:00,30:49:00,"Scottrick, you'll want me to ask this question.",Scottrick,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=30:43,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,30:53:00,30:50:00,31:10:00,frenched fries,Topping Hat,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=30:50,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,36:12:00,36:12:00,36:17:00,It's been a while since we went away.,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=36:12,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,36:17:00,36:17:00,36:23:00,It's been about two minutes.,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=36:17,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,3:07-17,3:07,3:22,I just remembered it.,the science of remembering,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=3:07,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
215,3:20,3:20,3:32,Just like the batting gentleman!,Topping Hat,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=3:20,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
215,47:33:00,47:45:00,47:48:00,"Got it in one, Scottrick!",Scottrick,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=47:45,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,3:45,3:45,3:56,Tastes like professionalism!,Scott's hosting style,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=3:45,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
215,47:33:00,47:33:00,47:48:00,"Speaking of 'fry vault,' do you have a brother, ""Fryvault""?",Got it in one.,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=47:33,,Andrew Lloyd Webber,Fourvel,Fryvault,,,,time-bobby-2,,,,
215,48:40:00,48:43:00,48:50:00,"Scottrick, what a question - of course he is.",Scottrick,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=48:43,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,49:10:00,49:10:00,49:21:00,heimer of sonds,Vicar of Yanks,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=49:10,,Andrew Lloyd Webber,Stephen Sondheim,,,,,time-bobby-2,,,,
215,4:56,4:56,5:01,son of david,Vicar of Yanks,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=4:56,,Andrew Lloyd Webber,Jaye Davidson,,,,,time-bobby-2,,,,
215,55:38:00,55:44:00,55:48:00,It's been a long time coming.,It's Been,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=55:44,,Andrew Lloyd Webber,Fourvel,,,,,time-bobby-2,,,,
215,58:38:00,58:38:00,58:51:00,"I dare say, that demented old monster hunter.",I got this guy.,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=58:38,,Andrew Lloyd Webber,Garry Marshall,,,,,time-bobby-2,,,,
215,5:01,5:01,5:12,vicar of yanks,Vicar of Yanks,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=5:01,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
215,5:09,5:09,5:21,he who webs,Vicar of Yanks,,http://soundcloud.com/comedybangbang/time-bobby-2/#t=5:09,,Andrew Lloyd Webber,,,,,,time-bobby-2,,,,
216,1:01:40,1:01:40,1:01:51,I should have filibustered.,The Floor closes.,,http://soundcloud.com/comedybangbang/216-kristen-schaal-michaela/#t=1:01:40,,Buford Dorsey,Dr. Sherri Levine,,,,,216-kristen-schaal-michaela,,,,
216,35:32:00,35:30:00,35:38:00,It's a click of a button these days.,iPads? iPods?,Scott just doesn't know anymore.,http://soundcloud.com/comedybangbang/216-kristen-schaal-michaela/#t=35:30,,,,,,,,216-kristen-schaal-michaela,,,,
216,50:09:00,50:09:00,50:35:00,It's not a pile of usable WYRs.,The WYR Pile,,http://soundcloud.com/comedybangbang/216-kristen-schaal-michaela/#t=50:09,,,,,,,,216-kristen-schaal-michaela,,,,
218,13:35,13:35,13:42,We'll let the public decide.,Womp it up!,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=13:35,,Marissa Wompler,,,,,,218-4th-anniversary-david-wain,,,,
218,18:55,18:55,19:04,I will Womp it up if you cool it down.,Womp it up!,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=18:55,,Marissa Wompler,,,,,,218-4th-anniversary-david-wain,,,,
218,1:00:21,1:00:21,1:00:27,Or Dorf on Golf.,Dorf,Somebody references Tim Conway's Dorf.,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:00:21,,Mike the Janitor,Dorf,,,,,218-4th-anniversary-david-wain,,,,
218,1:02:59,1:02:59,1:03:09,Meshell Ndegeocello. My wife.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:02:59,,Traci Rearden,Marissa Wompler,Meshell Ndegeocello,,,,218-4th-anniversary-david-wain,,,,
218,1:10:45,1:10:47,1:10:55,At one point I thought that we might be able to be friends.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:10:47,,Marissa Wompler,Traci Rearden,,,,,218-4th-anniversary-david-wain,,,,
218,1:11:10,1:11:10,1:11:16,"Later, Chocktaw.",Womp it up!,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:11:10,,Marissa Wompler,Traci Rearden,,,,,218-4th-anniversary-david-wain,,,,
218,1:11:35,1:11:33,1:11:39,Hiiii! My wife.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:11:33,,Traci Rearden,,,,,,218-4th-anniversary-david-wain,,,,
218,1:11:40,1:11:40,1:11:46,"""A couple of guys""?!",Open Door Policy,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:11:40,,The Bachelor Brothers,,,,,,218-4th-anniversary-david-wain,,,,
218,1:14:37,1:14:36,1:14:43,"Wait, are you guys side-by-sides?",side-by-side,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:14:36,,The Bachelor Brothers,,,,,,218-4th-anniversary-david-wain,,,,
218,1:15:15,1:15:15,1:15:21,"My wife, I certainly do!",My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:15:15,,The Bachelor Brothers,Mike the Janitor,Traci Rearden,,,,218-4th-anniversary-david-wain,,,,
218,1:16:17,1:16:15,1:16:28,amoeba records,location,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:16:15,,Mike the Janitor,The Bachelor Brothers,,,,,218-4th-anniversary-david-wain,,,,
218,1:21:40,1:21:40,1:21:48,"You're a shock jock, aren't you?",Group Coupon,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:21:40,,The Bachelor Brothers,,,,,,218-4th-anniversary-david-wain,,,,
218,1:32:28,1:32:31,1:32:39,Steer clear of the cheese.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:32:31,,Mike the Janitor,Traci Rearden,,,,,218-4th-anniversary-david-wain,,,,
218,1:33:18,1:33:18,1:33:27,Now you're speaking their language.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:33:18,,Traci Rearden,The Bachelor Brothers,,,,,218-4th-anniversary-david-wain,,,,
218,1:33:25,1:33:27,1:33:33,"Open it up, there - what's on the front page?",pimps,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:33:27,,Traci Rearden,,,,,,218-4th-anniversary-david-wain,,,,
218,1:45,1:45,1:53,We have some very special guests coming through our hallowed halls.,Open Door Policy,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=1:45,,,,,,,,218-4th-anniversary-david-wain,,,,
218,28:20:00,28:20:00,28:24:00,Adam Scott,Who?,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=28:20,,Mike the Janitor,,,,,,218-4th-anniversary-david-wain,,,,
218,30:30:00,30:34:00,30:52:00,That's how the math works on that.,1950s in their 50s,Scott's theory of age,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=30:34,,Mike the Janitor,,,,,,218-4th-anniversary-david-wain,,,,
218,37:24:00,37:24:00,37:34:00,That's like Borad.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=37:24,,Mike the Janitor,Marissa Wompler,Traci Rearden,Borat,,,218-4th-anniversary-david-wain,,,,
218,37:38:00,37:38:00,37:41:00,You can join in - say it.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=37:38,,Traci Rearden,,,,,,218-4th-anniversary-david-wain,,,,
218,37:42:00,37:42:00,37:46:00,"Can I say it, Mr. Aukerman?",My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=37:42,,Mike the Janitor,,,,,,218-4th-anniversary-david-wain,,,,
218,39:45:00,39:46:00,40:00:00,Heavy lies the head that wears the crown.,Uneasy lies the head...,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=39:46,,Mike the Janitor,,,,,,218-4th-anniversary-david-wain,,,,
218,3:43,3:43,3:48,You're an actor in your own right.,Introduction in a Second,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=3:43,,,,,,,,218-4th-anniversary-david-wain,,,,
218,47:57-48:05,47:57:00,48:05:00,Could I bring my wife?,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=47:57,,Mike the Janitor,Marissa Wompler,Traci Rearden,,,,218-4th-anniversary-david-wain,,,,
218,53:48:00,53:48:00,53:55:00,glendale community theatre,location,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=53:48,,Mike the Janitor,,,,,,218-4th-anniversary-david-wain,,,,
218,54:47:00,54:47:00,54:53:00,Garfield,Who?,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=54:47,,Mike the Janitor,Marissa Wompler,,,,,218-4th-anniversary-david-wain,,,,
218,55:14:00,55:14:00,55:40:00,Nice to meet you. My wife.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=55:14,,Mike the Janitor,Traci Rearden,,,,,218-4th-anniversary-david-wain,,,,
218,59:46:00,59:46:00,59:53:00,A penis next to a vagina?,side-by-side,,http://soundcloud.com/comedybangbang/218-4th-anniversary-david-wain/#t=59:46,,Traci Rearden,,,,,,218-4th-anniversary-david-wain,,,,
219,1:23,1:23,1:57,Let's let Scott paint the scene.,A guest performs before they are announced.,,http://soundcloud.com/comedybangbang/219-adam-scott-harris-wittels/#t=1:23,,,,,,,,219-adam-scott-harris-wittels,,,,
219,51:01:00,51:01:00,51:19:00,You're gonna have to cut that out - that's actually my address.,What's your address?,,http://soundcloud.com/comedybangbang/219-adam-scott-harris-wittels/#t=51:01,,,,,,,,219-adam-scott-harris-wittels,,,,
219,53:41:00,53:41:00,53:56:00,What's happening with the Murphy Group?,What's going on with the Murphy Group?,,http://soundcloud.com/comedybangbang/219-adam-scott-harris-wittels/#t=53:41,,Woody Allen,,,,,,219-adam-scott-harris-wittels,,,,
220,14:00,14:00,14:12,When that blind woman sculpts the lion's face.,Hello?,,http://soundcloud.com/comedybangbang/220-lennon-parham-jessica-st/#t=14:00,,Marissa Wompler,Lionel Richie,Charlotte Listler,,,,220-lennon-parham-jessica-st,,,,
220,1:06:20,1:06:20,1:06:28,Ding dong.,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/220-lennon-parham-jessica-st/#t=1:06:20,,Marissa Wompler,Charlotte Listler,,,,,220-lennon-parham-jessica-st,,,,
220,1:17:15,1:17:15,1:17:23,"Ooh, Chris Matthews.",Hello?,,http://soundcloud.com/comedybangbang/220-lennon-parham-jessica-st/#t=1:17:15,,Marissa Wompler,Charlotte Listler,Lionel Richie,Chris Matthews,,,220-lennon-parham-jessica-st,,,,
220,38:26:00,38:26:00,38:36:00,"Excuse me, I have a volume control problem.",Womp it up!,,http://soundcloud.com/comedybangbang/220-lennon-parham-jessica-st/#t=38:26,,Marissa Wompler,,,,,,220-lennon-parham-jessica-st,,,,
220,38:40:00,38:40:00,38:49:00,It's nice!,My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/220-lennon-parham-jessica-st/#t=38:40,,Marissa Wompler,Charlotte Listler,,,,,220-lennon-parham-jessica-st,,,,
221,15:15,15:15,15:35,How much do you like to get paid?,What's your address?,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=15:15,,,,,,,,221-andy-richter-paul-f,,,,
221,19:55,19:57,20:02,"That program is entitled ""Cake Boss.""",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=19:57,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:00:14,1:00:14,1:00:26,I do not endorse cakefights.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:00:14,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:06:17,1:06:17,1:06:26,"Well, you know, the camera adds ten cakes.",Breaking My Cakes,it's been established Cake Boss subs 'cakes' for body parts,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:06:17,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:08:03,1:08:03,1:08:22,Did we have consensual sex?,I have a question.,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:08:03,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:08:08,1:08:08,1:08:12,"Yes, of course - Cake Boss.",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:08:08,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:16:19,1:16:19,1:16:22,"Unfortunately, Cake Boss, no.",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:16:19,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:21:51,1:21:51,1:21:58,Have you considered trying to make your children look like cakes on your cakebattical?,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:21:51,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:22:34,1:22:34,1:22:52,It's too much for the cake itself to bear.,Too Much for the Cake Itself to Bear,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:22:34,,Cake Boss,R2-D2,,,,,221-andy-richter-paul-f,,,,
221,1:23:06,1:23:06,1:23:20,We are at a caketie you both win!,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:23:06,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:25:06,1:25:06,1:25:21,A cakemother's not my mother.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:25:06,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:27:24,1:27:24,1:27:27,"Alright, so Cake Boss, what do you have to plug?",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:27:24,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,1:28:14,1:28:14,1:28:25,You need some Doans Pills cuz you got a bad back for a brain.,Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=1:28:14,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,20:01,20:01,20:04,He's the Cake Boss - Buddy Valastro!,Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=20:01,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,26:20:00,26:20:00,26:26:00,Marc Marone!,Marone!,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=26:20,,Cake Boss,Marc Maron,,,,,221-andy-richter-paul-f,,,,
221,26:27:00,26:27:00,26:30:00,A cakerbone murder.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=26:27,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,28:01:00,28:01:00,28:15:00,"When people do it, it tends to be cartoonish exaggeration.",Cartoonish Exaggeration,someone comments on the quality/nature of the impression itself,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=28:01,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,29:14:00,29:14:00,29:21:00,And also you're a cakewolf.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=29:14,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,32:31:00,32:31:00,32:36:00,I know him as the Cake Boss.,Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=32:31,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,32:31:00,32:31:00,32:40:00,Scott Aukerman,Who?,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=32:31,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,33:54:00,33:54:00,34:16:00,"Yeah, that's right - Downtown Abbey.",Downtown Abbey,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=33:54,,Cake Boss,Andrew Lloyd Webber,Downton Abbey (TV),,,,221-andy-richter-paul-f,,,,
221,34:05:00,34:05:00,34:16:00,He's very dramatical.,I got this guy.,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=34:05,,Cake Boss,Andrew Lloyd Webber,,,,,221-andy-richter-paul-f,,,,
221,35:55:00,35:55:00,36:01:00,Cake Boss wins again!,Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=35:55,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,35:59:00,35:59:00,36:01:00,"Alright, Cake Boss, I have to take a break.",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=35:59,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,39:31:00,39:31:00,39:37:00,You read between the cakelines.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=39:31,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,40:32:00,40:32:00,40:41:00,"Only one time did a cake come to life, Scott Aukserman.",Too Much for the Cake Itself to Bear,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=40:32,,Cake Boss,R2-D2,,,,,221-andy-richter-paul-f,,,,
221,41:44:00,41:44:00,41:51:00,Maybe I am like that.,I got this guy.,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=41:44,,Cake Boss,Andrew Lloyd Webber,,,,,221-andy-richter-paul-f,,,,
221,42:15:00,42:15:00,42:20:00,"Well, when you're not a cakewolf.",Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=42:15,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,42:38:00,42:38:00,42:47:00,Now that Phil Collins is done with it.,Phil Collins,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=42:38,,Cake Boss,Phil Collins,Live Aid (concert),,,,221-andy-richter-paul-f,,,,
221,46:14:00,46:14:00,46:17:00,"What about you, Cake Boss? What do you like on a cake?",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=46:14,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,49:30:00,49:30:00,49:35:00,"You would know, Cake Boss.",Cake Boss!,Cake Boss repeats 'Cake Boss'...Cake Boss.,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=49:30,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,52:18:00,52:18:00,52:26:00,I want to hear what exactly you're doing on your cakebattical.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=52:18,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,55:39:00,55:39:00,55:51:00,"Yeah, it would cause a caketroversy.",Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=55:39,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
221,57:25:00,57:25:00,57:32:00,Here's what I'm doing during my cakebattical.,Cake-Rage,,http://soundcloud.com/comedybangbang/221-andy-richter-paul-f/#t=57:25,,Cake Boss,,,,,,221-andy-richter-paul-f,,,,
222,10:00,10:00,10:05,Garry Marshall is here.,"Please call me ""Garry""",,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=10:00,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,12:02,12:02,12:12,"Can you remind me, Mr. Marshall?","Please call me ""Garry""",,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=12:02,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,3:05,3:05,3:14,I just wanted to set the scene a little bit.,Introduction in a Second,,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=3:05,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,48:09:00,48:09:00,48:19:00,Now that I heard that Mr. Marshall is not worth a lot of money on his alien home planet...,"Please call me ""Garry""",,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=48:09,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,4:32,4:32,4:45,"You are an icon, Mr. Marshall.","Please call me ""Garry""",,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=4:32,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,6:11,6:11,6:14,We'll get to who you are in a second.,Introduction in a Second,,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=6:11,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
222,6:30,6:30,6:37,There will be repercussions if they do not.,Introduction in a Second,,http://soundcloud.com/comedybangbang/222-paul-f-tompkins-gillian/#t=6:30,,Garry Marshall,,,,,,222-paul-f-tompkins-gillian,,,,
225,17:30,17:30,17:50,Parachute!,Defenestration,,http://soundcloud.com/comedybangbang/225-taran-killam-paul-brittain/#t=17:30,,,,,,,,225-taran-killam-paul-brittain,,,,
225,49:01:00,48:57:00,49:06:00,"Maybe I'd still be with the love of my life, my wife.",My wife!,Scott does some Borat,http://soundcloud.com/comedybangbang/225-taran-killam-paul-brittain/#t=48:57,,Mark Johnson Sr.,,,,,,225-taran-killam-paul-brittain,,,,
226,20:19-20:29,20:19,20:29,John Marshall High School (Silver Lake),location,,http://soundcloud.com/comedybangbang/226-paul-feig-horatio-sanz/#t=20:19,Victor Ramos,Victor Ramos,,,,,,226-paul-feig-horatio-sanz,,,,
227,5:43-5:52,5:43,5:52,Tell me that then.,Scott's hosting style,,http://soundcloud.com/comedybangbang/227-brian-posehn-jon-daly/#t=5:43,,,,,,,,227-brian-posehn-jon-daly,,,,
228,1:16:00-1:16:08,1:16:00,1:16:08,Hey! Remember me?!,I can hear every word you are saying.,,http://soundcloud.com/comedybangbang/228-john-hodgman-paul-f/#t=1:16:00,Garry Marshall|CoCo,Garry Marshall,CoCo,,,,,228-john-hodgman-paul-f,,,,
