episode,show,tstart,tend,instance,bit,location_type,location_id,updated_at,elucidation,url_soundcloud,tagarray,tags,tagarray_og,tagarray 1,tagarray 2,tagarray 3,tagarray 4,tagarray 5,tagarray 6,tagarray 7,tagarray 8,tagarray 9,tagarray 10,created_at,slug_soundcloud,slug_earwolf,id_wikia,time,holding
109,cbb,31:42:00,32:23,Bro overhears Scott and Andy.,Every Word You Are Saying,,,2015-10-16T10:51:29Z,"despite everybody's best efforts, a private conversation is overheard",http://soundcloud.com/comedybangbang/the-andy-samberg-special/#t=31:42,Bro,Bro,Bro,Bro,,,,,,,,,,2015-04-03T10:51:29Z,the-andy-samberg-special,the-andy-samberg-special,2952,,false
11,cbb,48:49,49:07,Rob Huebel's aggression reminds Scott of Officer Dick Butterfield (Huebel).,Bin Laden's in the Zeitgeist,,,2015-10-16T10:51:29Z,somebody's characters curiously share characteristics,http://soundcloud.com/comedybangbang/birthday-checks/#t=48:49,Officer Dick Butterfield,Officer Dick Butterfield,Officer Dick Butterfield,Officer Dick Butterfield,,,,,,,,,,2015-04-03T10:51:29Z,birthday-checks,birthday-checks,2425,,false
11,cbb,55:54,56:28,Doug Benson can't seem to remember something.,Bet Me a Frapp,,,2015-10-16T10:51:29Z,someone has to be forced into their bit,http://soundcloud.com/comedybangbang/birthday-checks/#t=55:54,,,,,,,,,,,,,,2015-04-03T10:51:29Z,birthday-checks,birthday-checks,2425,,false
14,cbb,20:02,20:40,Danny Mahoney walked into Nordstrom and asked for their heaviest coat,Location,point,17,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=20:02,Danny Mahoney,Danny Mahoney,Danny Mahoney,Danny Mahoney,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,49:18,49:43,Comedian Shooter fires off a local reference - La Brea onto Franklin Av,Location,point,18,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=49:18,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,50:17:00,50:33:00,Comedian Shooter fires off a local reference - beautiful ladies at The Grove,Location,point,13,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=50:17,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,50:40:00,51:10:00,Comedian Shooter fires off a local reference - the girl in the glass display case at The Standard hotel,Location,point,20,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=50:40,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,51:31:00,51:51:00,Comedian Shooter fires off a local reference - Shooter's place smelled like Runyan Canyon when he returned from vacation,Location,point,22,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=51:31,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,51:31:00,51:56:00,Comedian Shooter fires off a local reference - Shooter's place smelled so bad it made the Hollywood Public Library smell like an aromatherapy session at Burke Williams,Location,point,23,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=51:31,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,51:31:00,51:56:00,Comedian Shooter fires off a local reference - Shooter's place smelled so bad it made the Hollywood Public Library smell like an aromatherapy session at Burke Williams,Location,point,24,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=51:31,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,52:08,53:04,Comedian Shooter fires off a local reference - asked a French guy how to say 'shitty service' in French.,Location,point,25,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=52:08,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,51:31:00,51:38:00,Comedian Shooter vacations in San Diego,Location,poly,63,2015-10-16T10:51:29Z,identifiable earth location,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=51:31,Shooter,Shooter,Shooter,Shooter,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
14,cbb,9:53,10:54,Andy Daly is neither host nor guest. Ghost.,Boo,,,2015-10-16T10:51:29Z,haunting or heckling?,http://soundcloud.com/comedybangbang/an-old-fashioned-dinner/#t=9:53,,,,,,,,,,,,,,2015-04-03T10:51:29Z,an-old-fashioned-dinner,an-old-fashioned-dinner,2440,,false
13,cbb,40:39:00,41:26:00,"Ice T maybe has a cold, actually.",She's Not Okay,,,2015-10-16T10:51:29Z,somebody gets emotional,http://soundcloud.com/comedybangbang/jimmy-pardos-back/#t=40:39,Ice T,Ice T,Ice T,Ice T,,,,,,,,,,2015-04-03T10:51:29Z,jimmy-pardos-back,jimmy-pardos-back,2439,,false
11,cbb,37:57,38:12,Scott describes his coup of Weird Al Yankovic.,Weirder Scott,,,2015-10-16T10:51:29Z,scott's pop parodist alter ego,http://soundcloud.com/comedybangbang/birthday-checks/#t=37:57,,,,,,,,,,,,,,2015-04-03T10:51:29Z,birthday-checks,birthday-checks,2425,,false
113,cbb,57:07,57:51,Old ska bands.,How Many?,,,2015-10-16T10:51:29Z,a pimping subclass: somebody asks for a list of things,http://soundcloud.com/comedybangbang/skanking-hayride/#t=57:07,Ozzie Patinkin,Ozzie Patinkin,Ozzie Patinkin,Ozzie Patinkin,,,,,,,,,,2015-04-03T10:51:29Z,skanking-hayride,skanking-hayride,2985,,false
115,cbb,51:12:00,51:37:00,David Wain jumps the start.,Classic WYR Blunder: The Floor is Not Yet Open,,,2015-10-16T10:51:29Z,one of several potential wyr blunders,http://soundcloud.com/comedybangbang/the-plug-in-drug/#t=51:12,,,,,,,,,,,,,,2015-04-03T10:51:29Z,the-plug-in-drug,the-plug-in-drug,2989,,false
115,cbb,25:12,25:15,Respectfully.,My Wife!,,,2015-10-16T10:51:29Z,borat,http://soundcloud.com/comedybangbang/the-plug-in-drug/#t=25:12,,,,,,,,,,,,,,2015-04-03T10:51:29Z,the-plug-in-drug,the-plug-in-drug,2989,,false
115,cbb,49:40,49:54,A fountain is not dripping.,Awesome and Holy Traitors to You,,,2015-10-16T10:51:29Z,someone needs the cbb tear basin,http://soundcloud.com/comedybangbang/the-plug-in-drug/#t=49:40,,,,,,,,,,,,,,2015-04-03T10:51:29Z,the-plug-in-drug,the-plug-in-drug,2989,,false
116,cbb,55:16,55:21,Scott wants to know what year Wompler's mom was born.,Where Are You From?,,,2015-10-16T10:51:29Z,a character trait or detail is challenged or prompted,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=55:16,Marissa Wompler,Marissa Wompler,Marissa Wompler,Marissa Wompler,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
116,cbb,1:09:27,1:09:38,Wompler should know better.,Classic WYR Blunder: Voting Early,,,2015-10-16T10:51:29Z,one of several potential wyr blunders,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=1:09:27,Marissa Wompler,Marissa Wompler,Marissa Wompler,Marissa Wompler,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
116,cbb,45:53,46:03,Cross is rude.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=45:53,Sam Darling,Sam Darling,Sam Darling,Sam Darling,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
116,cbb,45:45,45:50,FLeischer is rude.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=45:45,Sam Darling,Sam Darling,Sam Darling,Sam Darling,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
116,cbb,46:06,46:16,Sam Darling has no respect.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=46:06,Sam Darling,Sam Darling,Sam Darling,Sam Darling,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
116,cbb,37:54,38:09,Todd Glass gets accepted for who he is.,Awesome and Holy Traitors to You,,,2015-10-16T10:51:29Z,someone needs the cbb tear basin,http://soundcloud.com/comedybangbang/when-i-go-to-queens/#t=37:54,Marissa Wompler,Marissa Wompler,Marissa Wompler,Marissa Wompler,,,,,,,,,,2015-04-03T10:51:29Z,when-i-go-to-queens,when-i-go-to-queens,2940,,false
119,cbb,1:06:52,1:07:00,Jacobs 'haunts' Paul F. Tompkins,Boo,,,2015-10-16T10:51:29Z,haunting or heckling?,http://soundcloud.com/comedybangbang/andi-callahan-rn/#t=1:06:52,Andi Callahan,Andi Callahan,Andi Callahan,Andi Callahan,,,,,,,,,,2015-04-03T10:51:29Z,andi-callahan-rn,andi-callahan-rn,2999,,false
119,cbb,17:54,18:01,Andi Callahan doesn't recall Save Ferris,Who?,,,2015-10-16T10:51:29Z,somebody doesn't know who or what something famous is,http://soundcloud.com/comedybangbang/andi-callahan-rn/#t=17:54,Andi Callahan,Andi Callahan,Andi Callahan,Andi Callahan,,,,,,,,,,2015-04-03T10:51:29Z,andi-callahan-rn,andi-callahan-rn,2999,,false
119,cbb,17:03,17:14,Scott doesn't know 'Hooray for Hollywood',Who?,,,2015-10-16T10:51:29Z,somebody doesn't know who or what something famous is,http://soundcloud.com/comedybangbang/andi-callahan-rn/#t=17:03,Andi Callahan,Andi Callahan,Andi Callahan,Andi Callahan,,,,,,,,,,2015-04-03T10:51:29Z,andi-callahan-rn,andi-callahan-rn,2999,,false
122,cbb,18:33,18:37,Warner Herzog doesn't (but does) know who Zach Galifianakis is.,Who?,,,2015-10-16T10:51:29Z,somebody doesn't know who or what something famous is,http://soundcloud.com/comedybangbang/shanghaied-by-irene/#t=18:33,Werner Herzog,Werner Herzog,Werner Herzog,Werner Herzog,,,,,,,,,,2015-04-03T10:51:29Z,shanghaied-by-irene,shanghaied-by-irene,3003,,false
120,cbb,25:12,25:28,Jack Sjunior loses his vernacular.,Who's This Guy?,,,2015-10-16T10:51:29Z,a player breaks,http://soundcloud.com/comedybangbang/farts-and-procreation/#t=25:12,"Jack Sjunior,Bryan Spieces","Bryan Spieces,Jack Sjunior","Jack Sjunior,Bryan Spieces",Jack Sjunior,Bryan Spieces,,,,,,,,,2015-04-03T10:51:29Z,farts-and-procreation,farts-and-procreation,2186,,false
122,cbb,51:49:00,52:00,Werner Herzog gets it right this time.,I Have a Question,,,2015-10-16T10:51:29Z,someone (usually pft) is in quick during wyr,http://soundcloud.com/comedybangbang/shanghaied-by-irene/#t=51:49,Werner Herzog,Werner Herzog,Werner Herzog,Werner Herzog,,,,,,,,,,2015-04-03T10:51:29Z,shanghaied-by-irene,shanghaied-by-irene,3003,,false
122,cbb,51:19:00,51:45:00,Werner Herzog jumps the gun.,I Have a Question,,,2015-10-16T10:51:29Z,someone (usually pft) is in quick during wyr,http://soundcloud.com/comedybangbang/shanghaied-by-irene/#t=51:19,Werner Herzog,Werner Herzog,Werner Herzog,Werner Herzog,,,,,,,,,,2015-04-03T10:51:29Z,shanghaied-by-irene,shanghaied-by-irene,3003,,false
122,cbb,57:17,57:26,Werner Herzog strikes the second the floor is re-opened.,I Have a Question,,,2015-10-16T10:51:29Z,someone (usually pft) is in quick during wyr,http://soundcloud.com/comedybangbang/shanghaied-by-irene/#t=57:17,Werner Herzog,Werner Herzog,Werner Herzog,Werner Herzog,,,,,,,,,,2015-04-03T10:51:29Z,shanghaied-by-irene,shanghaied-by-irene,3003,,false
123,cbb,58:06,58:24,Scott asks Amy Poehler for Rob Lowe's address.,What's Your Address?,,,2015-10-16T10:51:29Z,scott asks an inappropriately personal question,http://soundcloud.com/comedybangbang/no-scoop-for-you/#t=58:06,David Fiene,David Fiene,David Fiene,David Fiene,,,,,,,,,,2015-04-03T10:51:29Z,no-scoop-for-you,no-scoop-for-you,3006,,false
123,cbb,52:08,52:12,Poehler and The Bangles won't shut up.,Shut the Fuck Up!,,,2015-10-16T10:51:29Z,someone simply wants everyone else specifically to shut the fuck up,http://soundcloud.com/comedybangbang/no-scoop-for-you/#t=52:08,David Fiene,David Fiene,David Fiene,David Fiene,,,,,,,,,,2015-04-03T10:51:29Z,no-scoop-for-you,no-scoop-for-you,3006,,false
123,cbb,52:05,52:12,Amy Poehler is rude.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/no-scoop-for-you/#t=52:05,David Fiene,David Fiene,David Fiene,David Fiene,,,,,,,,,,2015-04-03T10:51:29Z,no-scoop-for-you,no-scoop-for-you,3006,,false
123,cbb,1:06:19,1:06:48,Poehler and Fiene don't learn well.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/no-scoop-for-you/#t=1:06:19,David Fiene,David Fiene,David Fiene,David Fiene,,,,,,,,,,2015-04-03T10:51:29Z,no-scoop-for-you,no-scoop-for-you,3006,,false
123,cbb,1:07:04,1:07:14,Scott's never had a guest so rude as Amy Poehler.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/no-scoop-for-you/#t=1:07:04,David Fiene,David Fiene,David Fiene,David Fiene,,,,,,,,,,2015-04-03T10:51:29Z,no-scoop-for-you,no-scoop-for-you,3006,,false
126,cbb,1:17:18,1:17:28,Countdown to Tony Danza vs. the M*A*S*H Laugh during WYR,"5, 4, 3, nose, 1",,,2015-10-16T10:51:29Z,the cbb countdown,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:17:18,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:17:29,1:17:46,"Scott waits a beat, but it's obvious.","Please Call Me ""Garry""",,,2015-10-16T10:51:29Z,the compact of please call me,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:17:29,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:27:39,1:27:50,Garry Marshall sets himself up.,"Please Call Me ""Garry""",,,2015-10-16T10:51:29Z,the compact of please call me,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:27:39,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:14:42,1:14:53,Jon Hamm can use 'Garry.',"Please Call Me ""Garry""",,,2015-10-16T10:51:29Z,the compact of please call me,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:14:42,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:17:10,1:17:16,Scott back to 'Garry.',"Please Call Me ""Garry""",,,2015-10-16T10:51:29Z,the compact of please call me,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:17:10,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:03:45,1:04:14,This all started because Scott called Nick Lowe 'Mr. Lowe.',"Please Call Me ""Garry""",,,2015-10-16T10:51:29Z,the compact of please call me,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:03:45,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:06:18,1:06:31,Garry Marshall gets the holeshot on Jon Hamm.,I Have a Question,,,2015-10-16T10:51:29Z,someone (usually pft) is in quick during wyr,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:06:18,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
126,cbb,1:21:32,1:22:12,Garry Marshall cedes to PFT.,Highly Unorthodox,,,2015-10-16T10:51:29Z,somebody (pft) bucks protocol and cedes their plug time,http://soundcloud.com/comedybangbang/suicide-is-painless/#t=1:21:32,Garry Marshall,Garry Marshall,Garry Marshall,Garry Marshall,,,,,,,,,,2015-04-03T10:51:29Z,suicide-is-painless,suicide-is-painless,3012,,false
127,cbb,1:00:41,1:01:28,"Scott challenges Nic Cage's brother, Bob, to name additional ingredients for pizza.",How Many?,,,2015-10-16T10:51:29Z,a pimping subclass: somebody asks for a list of things,http://soundcloud.com/comedybangbang/national-pleasure/#t=1:00:41,Bob Cage,Bob Cage,Bob Cage,Bob Cage,,,,,,,,,,2015-04-03T10:51:29Z,national-pleasure,national-pleasure,3014,,false
128,cbb,4:18,4:26,Scott asks Jon Heder for his home address,What's Your Address?,,,2015-10-16T10:51:29Z,scott asks an inappropriately personal question,http://soundcloud.com/comedybangbang/coach-coach-coach/#t=4:18,,,,,,,,,,,,,,2015-04-03T10:51:29Z,coach-coach-coach,coach-coach-coach,3020,,false
128,cbb,9:37,9:44,Jon Heder is gonna play it on the What Am I Thinking remix.,Awesome and Holy Traitors to You,,,2015-10-16T10:51:29Z,someone needs the cbb tear basin,http://soundcloud.com/comedybangbang/coach-coach-coach/#t=9:37,,,,,,,,,,,,,,2015-04-03T10:51:29Z,coach-coach-coach,coach-coach-coach,3020,,false
131,cbb,1:14:39,1:14:43,Jason and Scott try to guess the one thing they each dream about every night.,"5, 4, 3, nose, 1",,,2015-10-16T10:51:29Z,the cbb countdown,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=1:14:39,Chip Gardner,Chip Gardner,Chip Gardner,Chip Gardner,,,,,,,,,,2015-04-03T10:51:29Z,mayor-of-hollywood,honorary-mayor-of-hollywood,2992,,false
131,cbb,23:03,23:13,Jason and Scott need Chip to shut the fuck up for one second,Shut the Fuck Up!,,,2015-10-16T10:51:29Z,someone simply wants everyone else specifically to shut the fuck up,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=23:03,Chip Gardner,Chip Gardner,Chip Gardner,Chip Gardner,,,,,,,,,,2015-04-03T10:51:29Z,mayor-of-hollywood,honorary-mayor-of-hollywood,2992,,false
131,cbb,18:19,18:35,Jason Mantzoukas doesn't know what The Rolling Stones is.,Who?,,,2015-10-16T10:51:29Z,somebody doesn't know who or what something famous is,http://soundcloud.com/comedybangbang/mayor-of-hollywood/#t=18:19,Chip Gardner,Chip Gardner,Chip Gardner,Chip Gardner,,,,,,,,,,2015-04-03T10:51:29Z,mayor-of-hollywood,honorary-mayor-of-hollywood,2992,,false
132,cbb,1:06:32,1:06:50,David Wain is eager to know if the sycamore has an IUD.,Classic WYR Blunder: The Floor is Not Yet Open,,,2015-10-16T10:51:29Z,one of several potential wyr blunders,http://soundcloud.com/comedybangbang/occupy-thanksgiving/#t=1:06:32,Dov Charney,Dov Charney,Dov Charney,Dov Charney,,,,,,,,,,2015-04-03T10:51:29Z,occupy-thanksgiving,occupy-thanksgiving,3027,,false
132,cbb,1:05:00,1:05:18,David Wain thinks sometimes that the song is the game. He says.,Amy Poehler is Rude,,,2015-10-16T10:51:29Z,some asshole talks over the wyr theme,http://soundcloud.com/comedybangbang/occupy-thanksgiving/#t=1:05:00,Dov Charney,Dov Charney,Dov Charney,Dov Charney,,,,,,,,,,2015-04-03T10:51:29Z,occupy-thanksgiving,occupy-thanksgiving,3027,,false
135,cbb,35:24,35:55,Scott counts down to CB's explanation of how he no longer loves Thanksgiving.,"5, 4, 3, nose, 1",,,2015-10-16T10:51:29Z,the cbb countdown,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=35:24,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:04:14,1:04:20,Cake Murder!,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:04:14,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:02:53,1:03:02,CB assumes 'DJ' stands for 'Disc Jockey' and is correct.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:02:53,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,36:12,36:26,CB does himself.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=36:12,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,36:40,36:48,CB narrates.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=36:40,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:11:04,1:11:10,How do you like to vote?,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:11:04,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,45:54,46:06,CB snoozes.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=45:54,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:06:09,1:06:12,I have a question.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:06:09,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:06:09,1:06:12,I have a question.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:06:09,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,29:04,29:27,Infinite loop.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=29:04,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:08:54,1:09:03,I have a question.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:08:54,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,34:29,34:40,Missed one.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=34:29,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,35:08,35:10,Scott needs CB's attention to ask a very important question.,Cake Boss!,,,2015-10-16T10:51:29Z,cake boss repeats 'cake boss'...cake boss.,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=35:08,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,59:33,59:51,CB calls out Erinn Hayes.,Classic WYR Blunder: The Floor is Not Yet Open,,,2015-10-16T10:51:29Z,one of several potential wyr blunders,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=59:33,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,41:55:00,42:03,CB curses in English.,Marone!,,,2015-10-16T10:51:29Z,any italian expletive,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=41:55,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,41:35:00,41:44:00,CB gets aggro.,Marone!,,,2015-10-16T10:51:29Z,any italian expletive,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=41:35,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,29:38,29:52,CB had forgotten.,Marone!,,,2015-10-16T10:51:29Z,any italian expletive,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=29:38,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
135,cbb,1:04:42,1:04:45,I have a question.,Marone!,,,2015-10-16T10:51:29Z,any italian expletive,http://soundcloud.com/comedybangbang/scavenge-and-the-wisemen/#t=1:04:42,Cake Boss,Cake Boss,Cake Boss,Cake Boss,,,,,,,,,,2015-04-03T10:51:29Z,scavenge-and-the-wisemen,scavenge-and-the-wisemen,3033,,false
